time,round_date,date_time,turbidity_clearwell_ntu
05:00:00,2019-12-01,"2019-12-01 05:00:00",0.0700
08:00:00,2019-12-01,"2019-12-01 08:00:00",0.0700
11:00:00,2019-12-01,"2019-12-01 11:00:00",0.0700
14:00:00,2019-12-01,"2019-12-01 14:00:00",0.0700
17:00:00,2019-12-01,"2019-12-01 17:00:00",0.0700
20:00:00,2019-12-01,"2019-12-01 20:00:00",0.0700
23:00:00,2019-12-01,"2019-12-01 23:00:00",0.0600
02:00:00,2019-12-02,"2019-12-02 02:00:00",0.0600
05:00:00,2019-12-02,"2019-12-02 05:00:00",0.0700
08:00:00,2019-12-02,"2019-12-02 08:00:00",0.0600
11:00:00,2019-12-02,"2019-12-02 11:00:00",0.0700
14:00:00,2019-12-02,"2019-12-02 14:00:00",0.0800
16:00:00,2019-12-02,"2019-12-02 16:00:00",0.0800
19:00:00,2019-12-02,"2019-12-02 19:00:00",0.0700
22:00:00,2019-12-02,"2019-12-02 22:00:00",0.0700
23:00:00,2019-12-02,"2019-12-02 23:00:00",0.0700
03:00:00,2019-12-03,"2019-12-03 03:00:00",0.0700
05:00:00,2019-12-03,"2019-12-03 05:00:00",0.0800
08:00:00,2019-12-03,"2019-12-03 08:00:00",0.0700
10:00:00,2019-12-03,"2019-12-03 10:00:00",0.0700
14:00:00,2019-12-03,"2019-12-03 14:00:00",0.0800
18:00:00,2019-12-03,"2019-12-03 18:00:00",0.0700
20:00:00,2019-12-03,"2019-12-03 20:00:00",0.0700
23:00:00,2019-12-03,"2019-12-03 23:00:00",0.0700
02:00:00,2019-12-04,"2019-12-04 02:00:00",0.0700
05:00:00,2019-12-04,"2019-12-04 05:00:00",0.0700
08:00:00,2019-12-04,"2019-12-04 08:00:00",0.0700
11:00:00,2019-12-04,"2019-12-04 11:00:00",0.0700
13:00:00,2019-12-04,"2019-12-04 13:00:00",0.0800
18:00:00,2019-12-04,"2019-12-04 18:00:00",0.0700
21:00:00,2019-12-04,"2019-12-04 21:00:00",0.0800
23:00:00,2019-12-04,"2019-12-04 23:00:00",0.0700
02:00:00,2019-12-05,"2019-12-05 02:00:00",0.0700
05:00:00,2019-12-05,"2019-12-05 05:00:00",0.0800
07:00:00,2019-12-05,"2019-12-05 07:00:00",0.0800
10:00:00,2019-12-05,"2019-12-05 10:00:00",0.0800
13:00:00,2019-12-05,"2019-12-05 13:00:00",0.0700
16:00:00,2019-12-05,"2019-12-05 16:00:00",0.0700
19:00:00,2019-12-05,"2019-12-05 19:00:00",0.0700
21:00:00,2019-12-05,"2019-12-05 21:00:00",0.0700
23:00:00,2019-12-05,"2019-12-05 23:00:00",0.0700
02:00:00,2019-12-06,"2019-12-06 02:00:00",0.0700
05:00:00,2019-12-06,"2019-12-06 05:00:00",0.0800
08:00:00,2019-12-06,"2019-12-06 08:00:00",0.0900
11:00:00,2019-12-06,"2019-12-06 11:00:00",0.0800
13:00:00,2019-12-06,"2019-12-06 13:00:00",0.0800
16:00:00,2019-12-06,"2019-12-06 16:00:00",0.0700
19:00:00,2019-12-06,"2019-12-06 19:00:00",0.0700
21:00:00,2019-12-06,"2019-12-06 21:00:00",0.0800
23:00:00,2019-12-06,"2019-12-06 23:00:00",0.0800
02:00:00,2019-12-07,"2019-12-07 02:00:00",0.0700
05:00:00,2019-12-07,"2019-12-07 05:00:00",0.0800
08:00:00,2019-12-07,"2019-12-07 08:00:00",0.0700
11:00:00,2019-12-07,"2019-12-07 11:00:00",0.0700
14:00:00,2019-12-07,"2019-12-07 14:00:00",0.0700
17:00:00,2019-12-07,"2019-12-07 17:00:00",0.0700
20:00:00,2019-12-07,"2019-12-07 20:00:00",0.0800
23:00:00,2019-12-07,"2019-12-07 23:00:00",0.0700
02:00:00,2019-12-08,"2019-12-08 02:00:00",0.0700
05:00:00,2019-12-08,"2019-12-08 05:00:00",0.0800
08:00:00,2019-12-08,"2019-12-08 08:00:00",0.0700
11:00:00,2019-12-08,"2019-12-08 11:00:00",0.0700
14:00:00,2019-12-08,"2019-12-08 14:00:00",0.0700
17:00:00,2019-12-08,"2019-12-08 17:00:00",0.0700
20:00:00,2019-12-08,"2019-12-08 20:00:00",0.0800
23:00:00,2019-12-08,"2019-12-08 23:00:00",0.0700
02:00:00,2019-12-09,"2019-12-09 02:00:00",0.0800
05:00:00,2019-12-09,"2019-12-09 05:00:00",0.0800
08:00:00,2019-12-09,"2019-12-09 08:00:00",0.1000
11:00:00,2019-12-09,"2019-12-09 11:00:00",0.0700
13:00:00,2019-12-09,"2019-12-09 13:00:00",0.0700
16:00:00,2019-12-09,"2019-12-09 16:00:00",0.0800
19:00:00,2019-12-09,"2019-12-09 19:00:00",0.0700
21:00:00,2019-12-09,"2019-12-09 21:00:00",0.0800
23:00:00,2019-12-09,"2019-12-09 23:00:00",0.0800
02:00:00,2019-12-10,"2019-12-10 02:00:00",0.0700
05:00:00,2019-12-10,"2019-12-10 05:00:00",0.0800
08:00:00,2019-12-10,"2019-12-10 08:00:00",0.1100
11:00:00,2019-12-10,"2019-12-10 11:00:00",0.1000
14:00:00,2019-12-10,"2019-12-10 14:00:00",0.0900
17:00:00,2019-12-10,"2019-12-10 17:00:00",0.0900
20:00:00,2019-12-10,"2019-12-10 20:00:00",0.0800
23:00:00,2019-12-10,"2019-12-10 23:00:00",0.0800
02:00:00,2019-12-11,"2019-12-11 02:00:00",0.0800
05:00:00,2019-12-11,"2019-12-11 05:00:00",0.0800
07:00:00,2019-12-11,"2019-12-11 07:00:00",0.0800
10:00:00,2019-12-11,"2019-12-11 10:00:00",0.0800
13:00:00,2019-12-11,"2019-12-11 13:00:00",0.0900
17:00:00,2019-12-11,"2019-12-11 17:00:00",0.0900
20:00:00,2019-12-11,"2019-12-11 20:00:00",0.0800
23:00:00,2019-12-11,"2019-12-11 23:00:00",0.0800
02:00:00,2019-12-12,"2019-12-12 02:00:00",0.0800
05:00:00,2019-12-12,"2019-12-12 05:00:00",0.0800
07:00:00,2019-12-12,"2019-12-12 07:00:00",0.0800
09:00:00,2019-12-12,"2019-12-12 09:00:00",0.0900
12:00:00,2019-12-12,"2019-12-12 12:00:00",0.0800
16:00:00,2019-12-12,"2019-12-12 16:00:00",0.0700
18:00:00,2019-12-12,"2019-12-12 18:00:00",0.0800
21:00:00,2019-12-12,"2019-12-12 21:00:00",0.0800
23:00:00,2019-12-12,"2019-12-12 23:00:00",0.0800
02:00:00,2019-12-13,"2019-12-13 02:00:00",0.0800
05:00:00,2019-12-13,"2019-12-13 05:00:00",0.0800
08:00:00,2019-12-13,"2019-12-13 08:00:00",0.0800
12:00:00,2019-12-13,"2019-12-13 12:00:00",0.1000
14:00:00,2019-12-13,"2019-12-13 14:00:00",0.0900
16:00:00,2019-12-13,"2019-12-13 16:00:00",0.0800
19:00:00,2019-12-13,"2019-12-13 19:00:00",0.0800
21:00:00,2019-12-13,"2019-12-13 21:00:00",0.0800
23:00:00,2019-12-13,"2019-12-13 23:00:00",0.0700
02:00:00,2019-12-14,"2019-12-14 02:00:00",0.0800
05:00:00,2019-12-14,"2019-12-14 05:00:00",0.0800
08:00:00,2019-12-14,"2019-12-14 08:00:00",0.0800
11:00:00,2019-12-14,"2019-12-14 11:00:00",0.0900
14:00:00,2019-12-14,"2019-12-14 14:00:00",0.0700
17:00:00,2019-12-14,"2019-12-14 17:00:00",0.0800
20:00:00,2019-12-14,"2019-12-14 20:00:00",0.0800
23:00:00,2019-12-14,"2019-12-14 23:00:00",0.0800
02:00:00,2019-12-15,"2019-12-15 02:00:00",0.0800
05:00:00,2019-12-15,"2019-12-15 05:00:00",0.0800
08:00:00,2019-12-15,"2019-12-15 08:00:00",0.0800
11:00:00,2019-12-15,"2019-12-15 11:00:00",0.0700
14:00:00,2019-12-15,"2019-12-15 14:00:00",0.0800
17:00:00,2019-12-15,"2019-12-15 17:00:00",0.0800
20:00:00,2019-12-15,"2019-12-15 20:00:00",0.0800
23:00:00,2019-12-15,"2019-12-15 23:00:00",0.0800
02:00:00,2019-12-16,"2019-12-16 02:00:00",0.0800
05:00:00,2019-12-16,"2019-12-16 05:00:00",0.0800
08:00:00,2019-12-16,"2019-12-16 08:00:00",0.0800
11:00:00,2019-12-16,"2019-12-16 11:00:00",0.0900
13:00:00,2019-12-16,"2019-12-16 13:00:00",0.0800
15:00:00,2019-12-16,"2019-12-16 15:00:00",0.0700
18:00:00,2019-12-16,"2019-12-16 18:00:00",0.0700
21:00:00,2019-12-16,"2019-12-16 21:00:00",0.0800
23:00:00,2019-12-16,"2019-12-16 23:00:00",0.0800
02:00:00,2019-12-17,"2019-12-17 02:00:00",0.0800
05:00:00,2019-12-17,"2019-12-17 05:00:00",0.0700
08:00:00,2019-12-17,"2019-12-17 08:00:00",0.0800
10:00:00,2019-12-17,"2019-12-17 10:00:00",0.0900
13:00:00,2019-12-17,"2019-12-17 13:00:00",0.0800
16:00:00,2019-12-17,"2019-12-17 16:00:00",0.0700
20:00:00,2019-12-17,"2019-12-17 20:00:00",0.0700
23:00:00,2019-12-17,"2019-12-17 23:00:00",0.0700
02:00:00,2019-12-18,"2019-12-18 02:00:00",0.0700
05:00:00,2019-12-18,"2019-12-18 05:00:00",0.0700
08:00:00,2019-12-18,"2019-12-18 08:00:00",0.0800
12:00:00,2019-12-18,"2019-12-18 12:00:00",0.0700
15:00:00,2019-12-18,"2019-12-18 15:00:00",0.1000
18:00:00,2019-12-18,"2019-12-18 18:00:00",0.0700
21:00:00,2019-12-18,"2019-12-18 21:00:00",0.0700
23:00:00,2019-12-18,"2019-12-18 23:00:00",0.0700
02:00:00,2019-12-19,"2019-12-19 02:00:00",0.0700
05:00:00,2019-12-19,"2019-12-19 05:00:00",0.0700
08:00:00,2019-12-19,"2019-12-19 08:00:00",0.0800
11:00:00,2019-12-19,"2019-12-19 11:00:00",0.0800
14:00:00,2019-12-19,"2019-12-19 14:00:00",0.0800
17:00:00,2019-12-19,"2019-12-19 17:00:00",0.0700
20:00:00,2019-12-19,"2019-12-19 20:00:00",0.0800
22:00:00,2019-12-19,"2019-12-19 22:00:00",0.0800
23:00:00,2019-12-19,"2019-12-19 23:00:00",0.0700
02:00:00,2019-12-20,"2019-12-20 02:00:00",0.0800
05:00:00,2019-12-20,"2019-12-20 05:00:00",0.0700
08:00:00,2019-12-20,"2019-12-20 08:00:00",0.0800
11:00:00,2019-12-20,"2019-12-20 11:00:00",0.0900
13:00:00,2019-12-20,"2019-12-20 13:00:00",0.0800
16:00:00,2019-12-20,"2019-12-20 16:00:00",0.0800
19:00:00,2019-12-20,"2019-12-20 19:00:00",0.0700
22:00:00,2019-12-20,"2019-12-20 22:00:00",0.0700
23:00:00,2019-12-20,"2019-12-20 23:00:00",0.0700
02:00:00,2019-12-21,"2019-12-21 02:00:00",0.0700
05:00:00,2019-12-21,"2019-12-21 05:00:00",0.0800
08:00:00,2019-12-21,"2019-12-21 08:00:00",0.0800
11:00:00,2019-12-21,"2019-12-21 11:00:00",0.0800
14:00:00,2019-12-21,"2019-12-21 14:00:00",0.0700
17:00:00,2019-12-21,"2019-12-21 17:00:00",0.0700
20:00:00,2019-12-21,"2019-12-21 20:00:00",0.0700
23:00:00,2019-12-21,"2019-12-21 23:00:00",0.0800
03:00:00,2019-12-22,"2019-12-22 03:00:00",0.0700
05:00:00,2019-12-22,"2019-12-22 05:00:00",0.0800
08:00:00,2019-12-22,"2019-12-22 08:00:00",0.0700
11:00:00,2019-12-22,"2019-12-22 11:00:00",0.0700
14:00:00,2019-12-22,"2019-12-22 14:00:00",0.0700
17:00:00,2019-12-22,"2019-12-22 17:00:00",0.0700
20:00:00,2019-12-22,"2019-12-22 20:00:00",0.0700
23:00:00,2019-12-22,"2019-12-22 23:00:00",0.0700
02:00:00,2019-12-23,"2019-12-23 02:00:00",0.0700
05:00:00,2019-12-23,"2019-12-23 05:00:00",0.0600
08:00:00,2019-12-23,"2019-12-23 08:00:00",0.0900
11:00:00,2019-12-23,"2019-12-23 11:00:00",0.1000
13:00:00,2019-12-23,"2019-12-23 13:00:00",0.0800
16:00:00,2019-12-23,"2019-12-23 16:00:00",0.0700
19:00:00,2019-12-23,"2019-12-23 19:00:00",0.0700
22:00:00,2019-12-23,"2019-12-23 22:00:00",0.0700
23:00:00,2019-12-23,"2019-12-23 23:00:00",0.0700
02:00:00,2019-12-24,"2019-12-24 02:00:00",0.0700
05:00:00,2019-12-24,"2019-12-24 05:00:00",0.0700
08:00:00,2019-12-24,"2019-12-24 08:00:00",0.0800
11:00:00,2019-12-24,"2019-12-24 11:00:00",0.0800
13:00:00,2019-12-24,"2019-12-24 13:00:00",0.0800
17:00:00,2019-12-24,"2019-12-24 17:00:00",0.0700
20:00:00,2019-12-24,"2019-12-24 20:00:00",0.0800
23:00:00,2019-12-24,"2019-12-24 23:00:00",0.0800
02:00:00,2019-12-25,"2019-12-25 02:00:00",0.0700
05:00:00,2019-12-25,"2019-12-25 05:00:00",0.0700
08:00:00,2019-12-25,"2019-12-25 08:00:00",0.0800
11:00:00,2019-12-25,"2019-12-25 11:00:00",0.0800
14:00:00,2019-12-25,"2019-12-25 14:00:00",0.0800
17:00:00,2019-12-25,"2019-12-25 17:00:00",0.0800
20:00:00,2019-12-25,"2019-12-25 20:00:00",0.0800
23:00:00,2019-12-25,"2019-12-25 23:00:00",0.0800
02:00:00,2019-12-26,"2019-12-26 02:00:00",0.0800
05:00:00,2019-12-26,"2019-12-26 05:00:00",0.0800
08:00:00,2019-12-26,"2019-12-26 08:00:00",0.0800
11:00:00,2019-12-26,"2019-12-26 11:00:00",0.0800
13:00:00,2019-12-26,"2019-12-26 13:00:00",0.0900
16:00:00,2019-12-26,"2019-12-26 16:00:00",0.0800
19:00:00,2019-12-26,"2019-12-26 19:00:00",0.0800
21:00:00,2019-12-26,"2019-12-26 21:00:00",0.0800
23:00:00,2019-12-26,"2019-12-26 23:00:00",0.0800
02:00:00,2019-12-27,"2019-12-27 02:00:00",0.0800
05:00:00,2019-12-27,"2019-12-27 05:00:00",0.0800
08:00:00,2019-12-27,"2019-12-27 08:00:00",0.0800
11:00:00,2019-12-27,"2019-12-27 11:00:00",0.0700
13:00:00,2019-12-27,"2019-12-27 13:00:00",0.0800
16:00:00,2019-12-27,"2019-12-27 16:00:00",0.0700
18:00:00,2019-12-27,"2019-12-27 18:00:00",0.0700
21:00:00,2019-12-27,"2019-12-27 21:00:00",0.0700
23:00:00,2019-12-27,"2019-12-27 23:00:00",0.0700
02:00:00,2019-12-28,"2019-12-28 02:00:00",0.0700
05:00:00,2019-12-28,"2019-12-28 05:00:00",0.0700
07:00:00,2019-12-28,"2019-12-28 07:00:00",0.0700
10:00:00,2019-12-28,"2019-12-28 10:00:00",0.0700
13:00:00,2019-12-28,"2019-12-28 13:00:00",0.0700
16:00:00,2019-12-28,"2019-12-28 16:00:00",0.0700
19:00:00,2019-12-28,"2019-12-28 19:00:00",0.0700
23:00:00,2019-12-28,"2019-12-28 23:00:00",0.0700
02:00:00,2019-12-29,"2019-12-29 02:00:00",0.0700
05:00:00,2019-12-29,"2019-12-29 05:00:00",0.0700
08:00:00,2019-12-29,"2019-12-29 08:00:00",0.0700
11:00:00,2019-12-29,"2019-12-29 11:00:00",0.0700
14:00:00,2019-12-29,"2019-12-29 14:00:00",0.0700
17:00:00,2019-12-29,"2019-12-29 17:00:00",0.0700
20:00:00,2019-12-29,"2019-12-29 20:00:00",0.0800
23:00:00,2019-12-29,"2019-12-29 23:00:00",0.0700
02:00:00,2019-12-30,"2019-12-30 02:00:00",0.0800
05:00:00,2019-12-30,"2019-12-30 05:00:00",0.0800
08:00:00,2019-12-30,"2019-12-30 08:00:00",0.0900
11:00:00,2019-12-30,"2019-12-30 11:00:00",0.0800
13:00:00,2019-12-30,"2019-12-30 13:00:00",0.0800
15:00:00,2019-12-30,"2019-12-30 15:00:00",0.0700
18:00:00,2019-12-30,"2019-12-30 18:00:00",0.0700
21:00:00,2019-12-30,"2019-12-30 21:00:00",0.0700
23:00:00,2019-12-30,"2019-12-30 23:00:00",0.0700
02:00:00,2019-12-31,"2019-12-31 02:00:00",0.0800
05:00:00,2019-12-31,"2019-12-31 05:00:00",0.0800
08:00:00,2019-12-31,"2019-12-31 08:00:00",0.0800
11:00:00,2019-12-31,"2019-12-31 11:00:00",0.0800
13:00:00,2019-12-31,"2019-12-31 13:00:00",0.0800
16:00:00,2019-12-31,"2019-12-31 16:00:00",0.0800
20:00:00,2019-12-31,"2019-12-31 20:00:00",0.0700
23:00:00,2019-12-31,"2019-12-31 23:00:00",0.0800
02:00:00,1900-02-28,"1900-02-28 02:00:00",0.0800
05:00:00,1900-02-28,"1900-02-28 05:00:00",0.0700
08:00:00,1900-02-28,"1900-02-28 08:00:00",0.0700
11:00:00,1900-02-28,"1900-02-28 11:00:00",0.0800
14:00:00,1900-02-28,"1900-02-28 14:00:00",0.0800
17:00:00,1900-02-28,"1900-02-28 17:00:00",0.0800
20:00:00,1900-02-28,"1900-02-28 20:00:00",0.0800
23:00:00,1900-02-28,"1900-02-28 23:00:00",0.0800
02:00:00,2020-02-01,"2020-02-01 02:00:00",0.0800
05:00:00,2020-02-01,"2020-02-01 05:00:00",0.0800
08:00:00,2020-02-01,"2020-02-01 08:00:00",0.0800
11:00:00,2020-02-01,"2020-02-01 11:00:00",0.0800
14:00:00,2020-02-01,"2020-02-01 14:00:00",0.0800
17:00:00,2020-02-01,"2020-02-01 17:00:00",0.0800
20:00:00,2020-02-01,"2020-02-01 20:00:00",0.0800
23:00:00,2020-02-01,"2020-02-01 23:00:00",0.0800
02:00:00,2020-02-02,"2020-02-02 02:00:00",0.0800
05:00:00,2020-02-02,"2020-02-02 05:00:00",0.0800
08:00:00,2020-02-02,"2020-02-02 08:00:00",0.0900
11:00:00,2020-02-02,"2020-02-02 11:00:00",0.0800
14:00:00,2020-02-02,"2020-02-02 14:00:00",0.0900
17:00:00,2020-02-02,"2020-02-02 17:00:00",0.0800
20:00:00,2020-02-02,"2020-02-02 20:00:00",0.0800
23:00:00,2020-02-02,"2020-02-02 23:00:00",0.0800
02:00:00,2020-02-03,"2020-02-03 02:00:00",0.0800
05:00:00,2020-02-03,"2020-02-03 05:00:00",0.0800
08:00:00,2020-02-03,"2020-02-03 08:00:00",0.1000
11:00:00,2020-02-03,"2020-02-03 11:00:00",0.0800
13:00:00,2020-02-03,"2020-02-03 13:00:00",0.0900
16:00:00,2020-02-03,"2020-02-03 16:00:00",0.0900
19:00:00,2020-02-03,"2020-02-03 19:00:00",0.0800
21:00:00,2020-02-03,"2020-02-03 21:00:00",0.0800
23:00:00,2020-02-03,"2020-02-03 23:00:00",0.0800
02:00:00,2020-02-04,"2020-02-04 02:00:00",0.0800
05:00:00,2020-02-04,"2020-02-04 05:00:00",0.0800
08:00:00,2020-02-04,"2020-02-04 08:00:00",0.0800
11:00:00,2020-02-04,"2020-02-04 11:00:00",0.0900
13:00:00,2020-02-04,"2020-02-04 13:00:00",0.0900
17:00:00,2020-02-04,"2020-02-04 17:00:00",0.0800
20:00:00,2020-02-04,"2020-02-04 20:00:00",0.0900
23:00:00,2020-02-04,"2020-02-04 23:00:00",0.0900
02:00:00,2020-02-05,"2020-02-05 02:00:00",0.0900
05:00:00,2020-02-05,"2020-02-05 05:00:00",0.0900
08:00:00,2020-02-05,"2020-02-05 08:00:00",0.0900
11:00:00,2020-02-05,"2020-02-05 11:00:00",0.0900
14:00:00,2020-02-05,"2020-02-05 14:00:00",0.0900
18:00:00,2020-02-05,"2020-02-05 18:00:00",0.0900
20:00:00,2020-02-05,"2020-02-05 20:00:00",0.0900
23:00:00,2020-02-05,"2020-02-05 23:00:00",0.0900
02:00:00,2020-02-06,"2020-02-06 02:00:00",0.0900
05:00:00,2020-02-06,"2020-02-06 05:00:00",0.1000
09:00:00,2020-02-06,"2020-02-06 09:00:00",0.0900
11:00:00,2020-02-06,"2020-02-06 11:00:00",0.1000
14:00:00,2020-02-06,"2020-02-06 14:00:00",0.0900
16:00:00,2020-02-06,"2020-02-06 16:00:00",0.0900
19:00:00,2020-02-06,"2020-02-06 19:00:00",0.0900
21:00:00,2020-02-06,"2020-02-06 21:00:00",0.0900
23:00:00,2020-02-06,"2020-02-06 23:00:00",0.1000
02:00:00,2020-02-07,"2020-02-07 02:00:00",0.1000
05:00:00,2020-02-07,"2020-02-07 05:00:00",0.1000
08:00:00,2020-02-07,"2020-02-07 08:00:00",0.1100
11:00:00,2020-02-07,"2020-02-07 11:00:00",0.1100
13:00:00,2020-02-07,"2020-02-07 13:00:00",0.1100
16:00:00,2020-02-07,"2020-02-07 16:00:00",0.1000
19:00:00,2020-02-07,"2020-02-07 19:00:00",0.1000
21:00:00,2020-02-07,"2020-02-07 21:00:00",0.1100
23:00:00,2020-02-07,"2020-02-07 23:00:00",0.0900
02:00:00,2020-02-08,"2020-02-08 02:00:00",0.1000
05:00:00,2020-02-08,"2020-02-08 05:00:00",0.0900
08:00:00,2020-02-08,"2020-02-08 08:00:00",0.0900
11:00:00,2020-02-08,"2020-02-08 11:00:00",0.0900
14:00:00,2020-02-08,"2020-02-08 14:00:00",0.0900
17:00:00,2020-02-08,"2020-02-08 17:00:00",0.0900
20:00:00,2020-02-08,"2020-02-08 20:00:00",0.1000
23:00:00,2020-02-08,"2020-02-08 23:00:00",0.1000
02:00:00,2020-02-09,"2020-02-09 02:00:00",0.0900
05:00:00,2020-02-09,"2020-02-09 05:00:00",0.0900
08:00:00,2020-02-09,"2020-02-09 08:00:00",0.0900
11:00:00,2020-02-09,"2020-02-09 11:00:00",0.0900
14:00:00,2020-02-09,"2020-02-09 14:00:00",0.1000
17:00:00,2020-02-09,"2020-02-09 17:00:00",0.0900
20:00:00,2020-02-09,"2020-02-09 20:00:00",0.1000
23:00:00,2020-02-09,"2020-02-09 23:00:00",0.0800
02:00:00,2020-02-10,"2020-02-10 02:00:00",0.0700
05:00:00,2020-02-10,"2020-02-10 05:00:00",0.0700
08:00:00,2020-02-10,"2020-02-10 08:00:00",0.0700
11:00:00,2020-02-10,"2020-02-10 11:00:00",0.0800
13:00:00,2020-02-10,"2020-02-10 13:00:00",0.0700
16:00:00,2020-02-10,"2020-02-10 16:00:00",0.0800
19:00:00,2020-02-10,"2020-02-10 19:00:00",0.0800
21:00:00,2020-02-10,"2020-02-10 21:00:00",0.0800
23:00:00,2020-02-10,"2020-02-10 23:00:00",0.0800
02:00:00,2020-02-11,"2020-02-11 02:00:00",0.0800
05:00:00,2020-02-11,"2020-02-11 05:00:00",0.0700
08:00:00,2020-02-11,"2020-02-11 08:00:00",0.1000
11:00:00,2020-02-11,"2020-02-11 11:00:00",0.0800
13:00:00,2020-02-11,"2020-02-11 13:00:00",0.0700
16:00:00,2020-02-11,"2020-02-11 16:00:00",0.0800
20:00:00,2020-02-11,"2020-02-11 20:00:00",0.0700
23:00:00,2020-02-11,"2020-02-11 23:00:00",0.0700
02:00:00,2020-02-12,"2020-02-12 02:00:00",0.0700
05:00:00,2020-02-12,"2020-02-12 05:00:00",0.0700
08:00:00,2020-02-12,"2020-02-12 08:00:00",0.0800
11:00:00,2020-02-12,"2020-02-12 11:00:00",0.0700
13:00:00,2020-02-12,"2020-02-12 13:00:00",0.0800
16:00:00,2020-02-12,"2020-02-12 16:00:00",0.0700
20:00:00,2020-02-12,"2020-02-12 20:00:00",0.0700
23:00:00,2020-02-12,"2020-02-12 23:00:00",0.0700
02:00:00,2020-02-13,"2020-02-13 02:00:00",0.0700
05:00:00,2020-02-13,"2020-02-13 05:00:00",0.0700
08:00:00,2020-02-13,"2020-02-13 08:00:00",0.0800
11:00:00,2020-02-13,"2020-02-13 11:00:00",0.0800
13:00:00,2020-02-13,"2020-02-13 13:00:00",0.0800
15:00:00,2020-02-13,"2020-02-13 15:00:00",0.0700
18:00:00,2020-02-13,"2020-02-13 18:00:00",0.0700
21:00:00,2020-02-13,"2020-02-13 21:00:00",0.0700
23:00:00,2020-02-13,"2020-02-13 23:00:00",0.0700
02:00:00,2020-02-14,"2020-02-14 02:00:00",0.0800
05:00:00,2020-02-14,"2020-02-14 05:00:00",0.0800
08:00:00,2020-02-14,"2020-02-14 08:00:00",0.0800
11:00:00,2020-02-14,"2020-02-14 11:00:00",0.0900
13:00:00,2020-02-14,"2020-02-14 13:00:00",0.0900
17:00:00,2020-02-14,"2020-02-14 17:00:00",0.0900
19:00:00,2020-02-14,"2020-02-14 19:00:00",0.0700
21:00:00,2020-02-14,"2020-02-14 21:00:00",0.0700
23:00:00,2020-02-14,"2020-02-14 23:00:00",0.0800
02:00:00,2020-02-15,"2020-02-15 02:00:00",0.0800
05:00:00,2020-02-15,"2020-02-15 05:00:00",0.0800
08:00:00,2020-02-15,"2020-02-15 08:00:00",0.0700
11:00:00,2020-02-15,"2020-02-15 11:00:00",0.0800
14:00:00,2020-02-15,"2020-02-15 14:00:00",0.0700
17:00:00,2020-02-15,"2020-02-15 17:00:00",0.0700
20:00:00,2020-02-15,"2020-02-15 20:00:00",0.0800
23:00:00,2020-02-15,"2020-02-15 23:00:00",0.0800
02:00:00,2020-02-16,"2020-02-16 02:00:00",0.0700
05:00:00,2020-02-16,"2020-02-16 05:00:00",0.0700
08:00:00,2020-02-16,"2020-02-16 08:00:00",0.0700
11:00:00,2020-02-16,"2020-02-16 11:00:00",0.0700
14:00:00,2020-02-16,"2020-02-16 14:00:00",0.0700
17:00:00,2020-02-16,"2020-02-16 17:00:00",0.0700
20:00:00,2020-02-16,"2020-02-16 20:00:00",0.0700
23:00:00,2020-02-16,"2020-02-16 23:00:00",0.0800
02:00:00,2020-02-17,"2020-02-17 02:00:00",0.0700
05:00:00,2020-02-17,"2020-02-17 05:00:00",0.0700
08:00:00,2020-02-17,"2020-02-17 08:00:00",0.0900
11:00:00,2020-02-17,"2020-02-17 11:00:00",0.0900
13:00:00,2020-02-17,"2020-02-17 13:00:00",0.0800
16:00:00,2020-02-17,"2020-02-17 16:00:00",0.0700
18:00:00,2020-02-17,"2020-02-17 18:00:00",0.0700
21:00:00,2020-02-17,"2020-02-17 21:00:00",0.0700
23:00:00,2020-02-17,"2020-02-17 23:00:00",0.0700
02:00:00,2020-02-18,"2020-02-18 02:00:00",0.0700
05:00:00,2020-02-18,"2020-02-18 05:00:00",0.0700
08:00:00,2020-02-18,"2020-02-18 08:00:00",0.0900
11:00:00,2020-02-18,"2020-02-18 11:00:00",0.0800
13:00:00,2020-02-18,"2020-02-18 13:00:00",0.0800
17:00:00,2020-02-18,"2020-02-18 17:00:00",0.0700
20:00:00,2020-02-18,"2020-02-18 20:00:00",0.0800
23:00:00,2020-02-18,"2020-02-18 23:00:00",0.0700
02:00:00,2020-02-19,"2020-02-19 02:00:00",0.0700
05:00:00,2020-02-19,"2020-02-19 05:00:00",0.0700
08:00:00,2020-02-19,"2020-02-19 08:00:00",0.0800
11:00:00,2020-02-19,"2020-02-19 11:00:00",0.0900
13:00:00,2020-02-19,"2020-02-19 13:00:00",0.0900
16:00:00,2020-02-19,"2020-02-19 16:00:00",0.0800
20:00:00,2020-02-19,"2020-02-19 20:00:00",0.0800
23:00:00,2020-02-19,"2020-02-19 23:00:00",0.0800
02:00:00,2020-02-20,"2020-02-20 02:00:00",0.0800
05:00:00,2020-02-20,"2020-02-20 05:00:00",0.0800
08:00:00,2020-02-20,"2020-02-20 08:00:00",0.0900
11:00:00,2020-02-20,"2020-02-20 11:00:00",0.0800
13:00:00,2020-02-20,"2020-02-20 13:00:00",0.0900
16:00:00,2020-02-20,"2020-02-20 16:00:00",0.0900
19:00:00,2020-02-20,"2020-02-20 19:00:00",0.0900
21:00:00,2020-02-20,"2020-02-20 21:00:00",0.0900
23:00:00,2020-02-20,"2020-02-20 23:00:00",0.0800
